Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
1962-01-30,532.0,535.0,525.25,525.25,9813.33333333,0.0,1.0,4.76453950863,4.79140721262,4.70408717464,4.70408717464,736000.0
1962-01-31,530.5,542.0,530.5,542.0,10133.3333333,0.0,1.0,4.75110565663,4.85409852195,4.75110565663,4.85409852195,760000.0
1962-02-01,547.5,556.0,547.5,554.5,8533.33333333,0.0,1.0,4.90335597927,4.97948114059,4.90335597927,4.9660472886,640000.0
1962-02-02,554.5,558.0,552.0,558.0,6762.66666667,0.0,1.0,4.9660472886,4.99739294326,4.94365753527,4.99739294326,507200.0
1962-02-05,558.0,558.0,548.0,551.0,4160.0,0.0,1.0,4.99739294326,4.99739294326,4.90783392994,4.93470163393,312000.0
1962-02-06,551.0,552.0,549.0,551.5,3413.33333333,0.001,1.0,4.93471058172,4.94366649929,4.91679874657,4.9391885405,256000.0
1962-02-07,552.0,555.0,552.0,552.0,3349.33333333,0.0,1.0,4.94366649929,4.970534252,4.94366649929,4.94366649929,251200.0
1962-02-08,552.0,555.0,552.0,552.5,213.333333333,0.0,1.0,4.94366649929,4.970534252,4.94366649929,4.94814445807,16000.0
1962-02-09,552.5,556.5,550.0,556.5,5760.0,0.0,1.0,4.94814445807,4.98396812836,4.92575466414,4.98396812836,432000.0
1962-02-12,556.5,561.0,556.0,557.0,3733.33333333,0.0,1.0,4.98396812836,5.02426975743,4.97949016957,4.98844608714,280000.0
1962-02-13,557.0,557.5,548.0,548.0,3413.33333333,0.0,1.0,4.98844608714,4.99292404593,4.907842829,4.907842829,256000.0
1962-02-14,548.0,550.0,546.0,547.0,2773.33333333,0.0,1.0,4.907842829,4.92575466414,4.88993099386,4.89888691143,208000.0
1962-02-15,547.0,547.0,544.5,545.0,3029.33333333,0.0,1.0,4.89888691143,4.89888691143,4.8764971175,4.88097507629,227200.0
1962-02-16,545.0,547.0,544.5,544.5,2922.66666667,0.0,1.0,4.88097507629,4.89888691143,4.8764971175,4.8764971175,219200.0
1962-02-19,544.5,547.0,538.0,539.0,3733.33333333,0.0,1.0,4.8764971175,4.89888691143,4.81828365329,4.82723957086,280000.0
1962-02-20,539.25,542.0,539.25,539.25,3840.0,0.0,1.0,4.82947855025,4.85410732358,4.82947855025,4.82947855025,288000.0
1962-02-21,539.25,543.0,535.25,535.25,4842.66666667,0.0,1.0,4.82947855025,4.86306324115,4.79365487997,4.79365487997,363200.0
1962-02-23,536.0,538.0,536.0,537.0,3840.0,0.0,1.0,4.80037181815,4.81828365329,4.80037181815,4.80932773572,288000.0
1962-02-26,537.0,537.5,534.0,535.0,3989.33333333,0.0,1.0,4.80932773572,4.81380569451,4.78245998301,4.79141590058,299200.0
1962-02-27,535.0,539.5,532.0,536.0,4629.33333333,0.0,1.0,4.79141590058,4.83171752965,4.76454814786,4.80037181815,347200.0
1962-02-28,536.0,537.0,533.0,537.0,3562.66666667,0.0,1.0,4.80037181815,4.80932773572,4.77350406543,4.80932773572,267200.0
1962-03-01,539.0,543.5,539.0,543.5,3733.33333333,0.0,1.0,4.82723957086,4.86754119993,4.82723957086,4.86754119993,280000.0
1962-03-02,548.0,551.0,548.0,548.0,3242.66666667,0.0,1.0,4.907842829,4.93471058172,4.907842829,4.907842829,243200.0
1962-03-05,548.0,548.0,544.0,546.0,4800.0,0.0,1.0,4.907842829,4.907842829,4.87201915872,4.88993099386,360000.0
1962-03-06,546.0,548.5,545.0,546.5,2453.33333333,0.0,1.0,4.88993099386,4.91232078779,4.88097507629,4.89440895265,184000.0
1962-03-07,546.5,548.25,545.0,548.25,1642.66666667,0.0,1.0,4.89440895265,4.9100818084,4.88097507629,4.9100818084,123200.0
1962-03-08,548.25,549.5,545.0,549.5,2453.33333333,0.0,1.0,4.9100818084,4.92127670536,4.88097507629,4.92127670536,184000.0
1962-03-09,550.0,553.0,550.0,553.0,3840.0,0.0,1.0,4.92575466414,4.95262241686,4.92575466414,4.95262241686,288000.0
1962-03-12,553.0,554.5,551.0,552.5,3733.33333333,0.0,1.0,4.95262241686,4.96605629321,4.93471058172,4.94814445807,280000.0
1962-03-13,552.5,552.5,550.0,552.0,1642.66666667,0.0,1.0,4.94814445807,4.94814445807,4.92575466414,4.94366649929,123200.0
1962-03-14,552.0,553.5,550.0,551.0,2602.66666667,0.0,1.0,4.94366649929,4.95710037564,4.92575466414,4.93471058172,195200.0
1962-03-15,551.0,554.0,550.0,550.0,3242.66666667,0.0,1.0,4.93471058172,4.96157833443,4.92575466414,4.92575466414,243200.0
1962-03-16,550.0,552.5,550.0,552.5,2133.33333333,0.0,1.0,4.92575466414,4.94814445807,4.92575466414,4.94814445807,160000.0
1962-03-19,553.5,556.0,553.5,554.0,4949.33333333,0.0,1.0,4.95710037564,4.97949016957,4.95710037564,4.96157833443,371200.0
1962-03-20,553.0,553.0,550.5,550.5,2133.33333333,0.0,1.0,4.95262241686,4.95262241686,4.93023262293,4.93023262293,160000.0
1962-03-21,550.5,552.0,549.0,551.0,3413.33333333,0.0,1.0,4.93023262293,4.94366649929,4.91679874657,4.93471058172,256000.0
1962-03-22,549.0,549.0,545.0,545.0,3200.0,0.0,1.0,4.91679874657,4.91679874657,4.88097507629,4.88097507629,240000.0
1962-03-23,545.5,548.0,545.5,547.0,2453.33333333,0.0,1.0,4.88545303507,4.907842829,4.88545303507,4.89888691143,184000.0
1962-03-26,547.0,549.0,546.0,546.75,1749.33333333,0.0,1.0,4.89888691143,4.91679874657,4.88993099386,4.89664793204,131200.0
1962-03-27,545.5,545.5,536.0,536.5,4629.33333333,0.0,1.0,4.88545303507,4.88545303507,4.80037181815,4.80484977693,347200.0
1962-03-28,537.0,541.0,537.0,539.5,4373.33333333,0.0,1.0,4.80932773572,4.845151406,4.80932773572,4.83171752965,328000.0
1962-03-29,539.5,542.0,538.0,538.0,3029.33333333,0.0,1.0,4.83171752965,4.85410732358,4.81828365329,4.81828365329,227200.0
1962-03-30,537.0,537.0,530.25,532.75,5802.66666667,0.0,1.0,4.80932773572,4.80932773572,4.74887529211,4.77126508604,435200.0
1962-04-02,532.5,532.5,525.5,525.5,4949.33333333,0.0,1.0,4.76902610665,4.76902610665,4.70633468365,4.70633468365,371200.0
1962-04-03,525.0,525.0,507.0,512.5,12160.0,0.0,1.0,4.70185672487,4.70185672487,4.54065020858,4.58990775523,912000.0
1962-04-04,512.5,517.0,510.25,510.25,8640.0,0.0,1.0,4.58990775523,4.6302093843,4.56975694069,4.56975694069,648000.0
1962-04-05,513.0,521.0,513.0,521.0,12160.0,0.0,1.0,4.59438571401,4.66603305458,4.59438571401,4.66603305458,912000.0
1962-04-06,521.0,525.0,517.0,520.5,5760.0,0.0,1.0,4.66603305458,4.70185672487,4.6302093843,4.6615550958,432000.0
1962-04-09,520.5,523.5,517.0,521.0,213.333333333,0.0,1.0,4.6615550958,4.68842284851,4.6302093843,4.66603305458,16000.0
1962-04-10,521.0,523.0,518.0,523.0,3413.33333333,0.0,1.0,4.66603305458,4.68394488972,4.63916530187,4.68394488972,256000.0
1962-04-11,523.0,527.0,516.0,516.0,7040.0,0.0,1.0,4.68394488972,4.71976856001,4.62125346672,4.62125346672,528000.0
1962-04-12,516.0,517.0,510.5,510.5,5333.33333333,0.0,1.0,4.62125346672,4.6302093843,4.57199592008,4.57199592008,400000.0
1962-04-13,510.5,518.0,510.0,518.0,8362.66666667,0.0,1.0,4.57199592008,4.63916530187,4.5675179613,4.63916530187,627200.0
1962-04-16,518.0,521.5,512.0,517.5,6762.66666667,0.0,1.0,4.63916530187,4.67051101337,4.58542979644,4.63468734308,507200.0
1962-04-17,517.5,520.0,515.0,520.0,3989.33333333,0.0,1.0,4.63468734308,4.65707713701,4.61229754915,4.65707713701,299200.0
1962-04-18,520.0,524.5,518.5,519.0,5653.33333333,0.0,1.0,4.65707713701,4.69737876608,4.64364326065,4.64812121944,424000.0
1962-04-19,519.0,521.0,517.0,519.0,5162.66666667,0.0,1.0,4.64812121944,4.66603305458,4.6302093843,4.64812121944,387200.0
1962-04-23,519.0,519.5,516.5,518.5,4160.0,0.0,1.0,4.64812121944,4.65259917822,4.62573142551,4.64364326065,312000.0
1962-04-24,518.5,521.75,517.5,518.0,6080.0,0.0,1.0,4.64364326065,4.67274999276,4.63468734308,4.63916530187,456000.0
1962-04-25,518.0,520.0,512.5,512.5,6122.66666667,0.0,1.0,4.63916530187,4.65707713701,4.58990775523,4.58990775523,459200.0
1962-04-26,512.0,512.0,499.5,499.5,12373.3333333,0.0,1.0,4.58542979644,4.58542979644,4.4734808268,4.4734808268,928000.0
1962-04-27,499.5,505.0,480.0,485.5,21760.0,0.0,1.0,4.4734808268,4.52273837344,4.29884043416,4.3480979808,1632000.0
1962-04-30,485.5,490.0,450.0,454.0,31253.3333333,0.0,1.0,4.3480979808,4.38839960987,4.03016290703,4.06598657731,2344000.0
1962-05-01,454.0,464.5,430.0,462.0,70869.3333333,0.0,1.0,4.06598657731,4.16002371181,3.8510445556,4.13763391788,5315200.0
1962-05-02,470.0,484.0,470.0,472.5,34069.3333333,0.0,1.0,4.20928125845,4.33466410445,4.20928125845,4.23167105238,2555200.0
1962-05-03,472.5,484.0,469.0,482.25,18133.3333333,0.0,1.0,4.23167105238,4.33466410445,4.20032534088,4.3189912487,1360000.0
1962-05-04,482.25,486.0,477.5,486.0,10389.3333333,0.0,1.0,4.3189912487,4.35257593959,4.27645064023,4.35257593959,779200.0
1962-05-07,486.0,489.75,475.25,475.25,11029.3333333,0.0,1.0,4.35257593959,4.38616063048,4.2562998257,4.2562998257,827200.0
1962-05-08,474.62,474.62,459.5,459.5,13760.0,0.001,1.0,4.25066684824,4.25066684824,4.11525307987,4.11525307987,1032000.0
1962-05-09,459.5,463.75,450.0,451.0,21333.3333333,0.0,1.0,4.11525307987,4.15331581238,4.03017167778,4.03912761485,1600000.0
1962-05-10,451.0,459.75,449.0,453.0,25429.3333333,0.0,1.0,4.03912761485,4.11749206414,4.02121574072,4.05703948897,1907200.0
1962-05-11,453.0,460.0,444.0,446.0,25280.0,0.0,1.0,4.05703948897,4.1197310484,3.97643605541,3.99434792954,1896000.0
1962-05-14,446.0,454.5,438.25,454.5,36373.3333333,0.0,1.0,3.99434792954,4.07047339456,3.92493941731,4.07047339456,2728000.0
1962-05-15,454.5,463.0,452.0,452.0,22442.6666667,0.0,1.0,4.07047339456,4.14659885959,4.04808355191,4.04808355191,1683200.0
1962-05-16,452.0,459.5,452.0,457.0,11733.3333333,0.0,1.0,4.04808355191,4.11525307987,4.04808355191,4.09286323722,880000.0
1962-05-17,457.0,457.0,447.0,449.0,12949.3333333,0.0,1.0,4.09286323722,4.09286323722,4.0033038666,4.02121574072,971200.0
1962-05-18,449.0,451.5,445.5,451.5,9749.33333333,0.0,1.0,4.02121574072,4.04360558338,3.98986996101,4.04360558338,731200.0
1962-05-21,451.5,451.5,446.0,450.0,5269.33333333,0.0,1.0,4.04360558338,4.04360558338,3.99434792954,4.03017167778,395200.0
1962-05-22,449.5,449.5,435.0,435.0,13333.3333333,0.0,1.0,4.02569370925,4.02569370925,3.89583262186,3.89583262186,1000000.0
1962-05-23,435.0,438.0,415.25,415.25,38549.3333333,0.0,1.0,3.89583262186,3.92270043304,3.71895286489,3.71895286489,2891200.0
1962-05-24,415.25,426.0,398.0,398.0,55360.0,0.0,1.0,3.71895286489,3.8152291883,3.56446295057,3.56446295057,4152000.0
1962-05-25,398.0,407.0,388.0,398.5,57322.6666667,0.0,1.0,3.56446295057,3.64506638413,3.47490357996,3.5689409191,4299200.0
1962-05-28,397.0,397.0,355.0,361.0,57600.0,0.0,1.0,3.55550701351,3.55550701351,3.17935765692,3.23309327929,4320000.0
1962-05-29,365.5,387.0,365.5,383.0,51413.3333333,0.0,1.0,3.27339499607,3.46594764289,3.27339499607,3.43012389465,3856000.0
1962-05-31,390.0,400.0,390.0,392.5,55040.0,0.0,1.0,3.49281545408,3.5823748247,3.49281545408,3.51520529673,4128000.0
1962-06-01,391.0,391.0,382.75,385.0,32149.3333333,0.0,1.0,3.50177139114,3.50177139114,3.42788491038,3.44803576877,2411200.0
1962-06-04,380.0,380.0,360.0,360.0,24149.3333333,0.0,1.0,3.40325608346,3.40325608346,3.22413734223,3.22413734223,1811200.0
1962-06-05,360.0,374.0,353.0,364.13,42133.3333333,0.0,1.0,3.22413734223,3.34952046109,3.1614457828,3.26112536229,3160000.0
1962-06-06,364.13,376.0,362.0,365.5,38400.0,0.0,1.0,3.26112536229,3.36743233522,3.24204921635,3.27339499607,2880000.0
1962-06-07,368.0,374.0,368.0,370.0,16362.6666667,0.0,1.0,3.29578483872,3.34952046109,3.29578483872,3.31369671285,1227200.0
1962-06-08,370.25,376.0,370.25,371.25,15573.3333333,0.0,1.0,3.31593569711,3.36743233522,3.31593569711,3.32489163417,1168000.0
1962-06-11,371.25,372.0,358.5,359.0,15829.3333333,0.0,1.0,3.32489163417,3.33160858697,3.21070343664,3.21518140517,1187200.0
1962-06-12,355.0,355.0,335.12,335.12,44373.3333333,0.0,1.0,3.17935765692,3.17935765692,3.00131362813,3.00131362813,3328000.0
1962-06-13,335.12,343.0,322.25,322.63,58453.3333333,0.0,1.0,3.00131362813,3.07188641218,2.88605071815,2.88945397423,4384000.0
1962-06-14,322.63,331.75,300.0,306.0,89002.6666667,0.0,1.0,2.88945397423,2.97113212023,2.68678111852,2.74051674089,6675200.0
1962-06-15,306.0,334.5,300.5,333.5,84373.3333333,0.0,1.0,2.74051674089,2.99576094715,2.69125908705,2.98680501009,6328000.0
1962-06-18,333.5,339.75,317.5,329.75,63573.3333333,0.0,1.0,2.98680501009,3.04277961673,2.8435100171,2.95322024611,4768000.0
1962-06-19,329.75,336.0,326.0,336.0,28053.3333333,0.0,1.0,2.95322024611,3.00919485275,2.91963548213,3.00919485275,2104000.0
1962-06-20,336.0,342.75,328.0,328.0,40789.3333333,0.0,1.0,3.00919485275,3.06964742791,2.93754735625,2.93754735625,3059200.0
1962-06-21,324.0,324.0,315.25,315.75,49429.3333333,0.0,1.0,2.901723608,2.901723608,2.82335915871,2.82783712725,3707200.0
1962-06-22,315.75,321.5,310.5,320.0,44949.3333333,0.0,1.0,2.82783712725,2.87933376535,2.78081845767,2.86589985976,3371200.0
1962-06-25,320.0,336.0,315.5,332.5,50560.0,0.0,1.0,2.86589985976,3.00919485275,2.82559814298,2.97784907303,3792000.0
1962-06-26,332.5,339.0,320.0,320.0,43029.3333333,0.0,1.0,2.97784907303,3.03606266393,2.86589985976,2.86589985976,3227200.0
1962-06-27,320.5,333.0,320.5,333.0,39402.6666667,0.0,1.0,2.87037782829,2.98232704156,2.87037782829,2.98232704156,2955200.0
1962-06-28,335.25,348.5,335.25,344.0,54442.6666667,0.0,1.0,3.00247789995,3.12114406602,3.00247789995,3.08084234924,4083200.0
1962-06-29,344.0,347.5,338.25,339.25,37653.3333333,0.0,1.0,3.08084234924,3.11218812896,3.02934571113,3.0383016482,2824000.0
1962-07-02,339.25,350.0,338.5,350.0,18560.0,0.0,1.0,3.0383016482,3.13457797161,3.0315846954,3.13457797161,1392000.0
1962-07-03,350.0,353.75,348.0,351.5,34453.3333333,0.0,1.0,3.13457797161,3.16816273559,3.11666609749,3.1480118772,2584000.0
1962-07-05,351.5,353.0,348.75,350.0,26880.0,0.0,1.0,3.1480118772,3.1614457828,3.12338305028,3.13457797161,2016000.0
1962-07-06,346.0,346.0,342.0,345.0,21653.3333333,0.0,1.0,3.09875422336,3.09875422336,3.06293047512,3.0897982863,1624000.0
1962-07-09,345.0,350.5,341.0,350.25,25173.3333333,0.0,1.0,3.0897982863,3.13905594014,3.05397453805,3.13681695588,1888000.0
1962-07-10,356.25,361.75,356.25,358.75,40640.0,0.0,1.0,3.19055257825,3.23981023209,3.19055257825,3.2129424209,3048000.0
1962-07-11,358.75,374.5,357.25,374.38,44160.0,0.0,1.0,3.2129424209,3.35399842962,3.19950851531,3.35292371718,3312000.0
1962-07-12,375.25,389.75,375.25,379.0,43989.3333333,0.0,1.0,3.36071538242,3.49057646981,3.36071538242,3.3943001464,3299200.0
1962-07-13,379.0,381.5,372.5,376.25,28053.3333333,0.0,1.0,3.3943001464,3.41668998906,3.3360865555,3.36967131948,2104000.0
1962-07-16,376.25,382.5,372.5,382.5,22080.0,0.0,1.0,3.36967131948,3.42564592612,3.3360865555,3.42564592612,1656000.0
1962-07-17,382.5,384.5,370.0,370.12,22762.6666667,0.0,1.0,3.42564592612,3.44355780024,3.31369671285,3.31477142529,1707200.0
1962-07-18,370.12,372.0,362.0,365.25,32469.3333333,0.0,1.0,3.31477142529,3.33160858697,3.24204921635,3.2711560118,2435200.0
1962-07-19,367.25,376.0,367.25,367.5,29269.3333333,0.0,1.0,3.28906788593,3.36743233522,3.28906788593,3.29130687019,2195200.0
1962-07-20,368.5,374.0,368.5,372.0,9002.66666667,0.0,1.0,3.30026280725,3.34952046109,3.30026280725,3.33160858697,675200.0
1962-07-23,372.0,377.0,371.5,373.0,11200.0,0.0,1.0,3.33160858697,3.37638827228,3.32713061844,3.34056452403,840000.0
1962-07-24,371.0,371.0,363.25,363.25,11840.0,0.0,1.0,3.32265264991,3.32265264991,3.25324413768,3.25324413768,888000.0
1962-07-25,363.25,368.5,358.75,367.5,25002.6666667,0.0,1.0,3.25324413768,3.30026280725,3.2129424209,3.29130687019,1875200.0
1962-07-26,369.25,373.0,369.25,369.5,12629.3333333,0.0,1.0,3.30697976005,3.34056452403,3.30697976005,3.30921874431,947200.0
1962-07-27,369.5,375.88,369.25,375.88,12629.3333333,0.0,1.0,3.30921874431,3.36635762277,3.30697976005,3.36635762277,947200.0
1962-07-30,378.25,387.37,378.25,387.37,37973.3333333,0.0,1.0,3.3875831936,3.46926133961,3.3875831936,3.46926133961,2848000.0
1962-07-31,387.37,393.5,387.0,387.0,36949.3333333,0.0,1.0,3.46926133961,3.5241612338,3.46594764289,3.46594764289,2771200.0
1962-08-01,386.0,386.0,376.25,376.25,16213.3333333,0.0,1.0,3.45699170583,3.45699170583,3.36967131948,3.36967131948,1216000.0
1962-08-02,376.5,385.75,376.5,385.75,19840.0,0.0,1.0,3.37191030375,3.45475272157,3.37191030375,3.45475272157,1488000.0
1962-08-03,385.75,387.5,382.0,385.0,12629.3333333,0.0,1.0,3.45475272157,3.47042561143,3.42116795759,3.44803576877,947200.0
1962-08-06,385.0,386.5,379.5,380.0,88042.6666667,0.0,1.0,3.44803576877,3.46146967436,3.39877811493,3.40325608346,6603200.0
1962-08-07,379.63,379.63,373.25,373.25,12202.6666667,0.001,1.0,3.39995149577,3.39995149577,3.34281246423,3.34281246423,915200.0
1962-08-08,373.25,383.0,370.5,381.75,21013.3333333,0.0,1.0,3.34281246423,3.43013308453,3.31818357133,3.41893813321,1576000.0
1962-08-09,381.5,381.5,375.13,376.5,17173.3333333,0.0,1.0,3.41669914295,3.41669914295,3.35964967102,3.37191933767,1288000.0
1962-08-10,376.5,379.75,375.13,375.75,13013.3333333,0.0,1.0,3.37191933767,3.4010262111,3.35964967102,3.36520236687,976000.0
1962-08-13,376.0,379.75,376.0,378.75,13589.3333333,0.0,1.0,3.36744135714,3.4010262111,3.36744135714,3.39207025004,1019200.0
1962-08-14,378.75,386.0,378.13,386.0,25280.0,0.0,1.0,3.39207025004,3.4570009677,3.38651755419,3.4570009677,1896000.0
1962-08-15,386.5,394.25,386.5,386.5,31253.3333333,0.0,1.0,3.46147894823,3.53088764641,3.46147894823,3.46147894823,2344000.0
1962-08-16,386.5,392.75,385.75,386.25,16960.0,0.0,1.0,3.46147894823,3.51745370483,3.45476197744,3.45923995796,1272000.0
1962-08-17,386.25,391.5,386.0,389.5,11840.0,0.0,1.0,3.45923995796,3.50625875351,3.4570009677,3.4883468314,888000.0
1962-08-20,391.5,397.25,391.5,393.75,24042.6666667,0.0,1.0,3.50625875351,3.55775552958,3.50625875351,3.52640966589,1803200.0
1962-08-21,393.75,398.0,392.0,392.75,17280.0,0.0,1.0,3.52640966589,3.56447250037,3.51073673404,3.51745370483,1296000.0
1962-08-22,393.5,411.5,393.5,409.0,44053.3333333,0.0,1.0,3.52417067562,3.68537797463,3.52417067562,3.66298807199,3304000.0
1962-08-23,409.0,414.75,407.25,410.5,38933.3333333,0.0,1.0,3.66298807199,3.71448484807,3.64731514014,3.67642201358,2920000.0
1962-08-24,410.5,411.0,407.5,409.0,16640.0,0.0,1.0,3.67642201358,3.6808999941,3.64955413041,3.66298807199,1248000.0
1962-08-27,409.0,411.75,407.5,408.0,12160.0,0.0,1.0,3.66298807199,3.6876169649,3.64955413041,3.65403211094,912000.0
1962-08-28,407.75,407.75,393.5,393.5,36629.3333333,0.0,1.0,3.65179312067,3.65179312067,3.52417067562,3.52417067562,2747200.0
1962-08-29,393.5,396.0,388.25,391.0,33600.0,0.0,1.0,3.52417067562,3.54656057826,3.47715188008,3.50178077298,2520000.0
1962-08-30,391.0,394.5,387.0,387.75,12629.3333333,0.0,1.0,3.50178077298,3.53312663668,3.46595692876,3.47267389955,947200.0
1962-08-31,388.5,397.75,388.5,396.25,16362.6666667,0.0,1.0,3.47939087034,3.56223351011,3.47939087034,3.54879956853,1227200.0
1962-09-04,396.25,401.5,386.0,387.5,21653.3333333,0.0,1.0,3.54879956853,3.59581836407,3.4570009677,3.47043490928,1624000.0
1962-09-05,387.5,392.0,381.5,383.0,29973.3333333,0.0,1.0,3.47043490928,3.51073673404,3.41669914295,3.43013308453,2248000.0
1962-09-06,383.0,388.87,381.0,388.0,24149.3333333,0.0,1.0,3.43013308453,3.48270457593,3.41222116242,3.47491288981,1811200.0
1962-09-07,388.0,390.88,382.25,382.25,17600.0,0.0,1.0,3.47491288981,3.50070605765,3.42341611374,3.42341611374,1320000.0
1962-09-10,382.25,386.75,377.5,384.25,24042.6666667,0.0,1.0,3.42341611374,3.46371793849,3.38087529872,3.44132803585,1803200.0
1962-09-11,384.25,387.75,381.0,382.0,20522.6666667,0.0,1.0,3.44132803585,3.47267389955,3.41222116242,3.42117712347,1539200.0
1962-09-12,382.5,386.5,382.5,383.62,17322.6666667,0.0,1.0,3.425655104,3.46147894823,3.425655104,3.43568578039,1299200.0
1962-09-13,383.62,386.5,383.38,383.5,11242.6666667,0.0,1.0,3.43568578039,3.46147894823,3.43353634973,3.43461106506,843200.0
1962-09-14,383.5,389.0,383.0,388.25,14549.3333333,0.0,1.0,3.43461106506,3.48386885087,3.43013308453,3.47715188008,1091200.0
1962-09-17,389.0,395.75,389.0,395.0,19413.3333333,0.0,1.0,3.48386885087,3.544321588,3.48386885087,3.53760461721,1456000.0
1962-09-18,395.0,399.88,391.5,392.0,30400.0,0.0,1.0,3.53760461721,3.58130970716,3.50625875351,3.51073673404,2280000.0
1962-09-19,392.0,393.5,386.25,386.25,19562.6666667,0.0,1.0,3.51073673404,3.52417067562,3.45923995796,3.45923995796,1467200.0
1962-09-20,386.25,389.5,382.25,382.75,11733.3333333,0.0,1.0,3.45923995796,3.4883468314,3.42341611374,3.42789409427,880000.0
1962-09-21,382.5,382.5,375.5,376.75,28480.0,0.0,1.0,3.425655104,3.425655104,3.36296337661,3.37415832793,2136000.0
1962-09-24,372.5,372.5,361.75,362.0,34922.6666667,0.0,1.0,3.33609549344,3.33609549344,3.23981891209,3.24205790235,2619200.0
1962-09-25,362.0,369.25,359.0,369.25,32533.3333333,0.0,1.0,3.24205790235,3.30698862001,3.21519001918,3.30698862001,2440000.0
1962-09-26,369.25,369.75,355.5,355.5,27349.3333333,0.0,1.0,3.30698862001,3.31146660054,3.18384415549,3.18384415549,2051200.0
1962-09-27,355.5,359.75,348.5,350.0,38400.0,0.0,1.0,3.18384415549,3.22190698997,3.12115242809,3.13458636968,2880000.0
1962-09-28,350.25,356.5,350.25,353.5,18880.0,0.0,1.0,3.13682535994,3.19280011654,3.13682535994,3.16593223337,1416000.0
1962-10-01,353.5,353.5,340.25,340.37,24640.0,0.0,1.0,3.16593223337,3.16593223337,3.04726574938,3.0483404647,1848000.0
1962-10-02,343.25,351.25,343.25,350.38,37760.0,0.0,1.0,3.07413363255,3.145781321,3.07413363255,3.13798963488,2832000.0
1962-10-03,350.38,356.0,347.0,348.5,24000.0,0.0,1.0,3.13798963488,3.18832213601,3.10771848651,3.12115242809,1800000.0
1962-10-04,348.5,358.0,347.0,357.75,17322.6666667,0.0,1.0,3.12115242809,3.20623405813,3.10771848651,3.20399506786,1299200.0
1962-10-05,357.75,361.87,355.25,360.25,23189.3333333,0.0,1.0,3.20399506786,3.24089362741,3.18160516522,3.2263849705,1739200.0
1962-10-08,360.25,361.5,359.0,359.75,8469.33333333,0.0,1.0,3.2263849705,3.23757992182,3.21519001918,3.22190698997,635200.0
